Epoch 1 | iter 50 step 12 | loss train: 1.937, val: 1.940 | iter time: 2259.28 ms
Epoch 5 | iter 13650 step 3412 | loss train: 0.051, val: 0.050 | iter time: 2293.05 ms
Epoch 5 | iter 13700 step 3425 | loss train: 0.050, val: 0.050 | iter time: 3421.74 ms (step)
Epoch 5 | iter 13750 step 3437 | loss train: 0.050, val: 0.050 | iter time: 2431.92 ms
Epoch 5 | iter 13800 step 3450 | loss train: 0.050, val: 0.050 | iter time: 3609.06 ms (step)
Epoch 5 | iter 13850 step 3462 | loss train: 0.050, val: 0.050 | iter time: 2462.61 ms
Epoch 5 | iter 13900 step 3475 | loss train: 0.050, val: 0.050 | iter time: 3388.42 ms (step)
Epoch 5 | iter 13950 step 3487 | loss train: 0.050, val: 0.050 | iter time: 2390.43 ms
Epoch 5 | iter 14000 step 3500 | loss train: 0.051, val: 0.050 | iter time: 3467.21 ms (step)
Epoch 5 | iter 14050 step 3512 | loss train: 0.050, val: 0.050 | iter time: 2272.67 ms
Epoch 5 | iter 14100 step 3525 | loss train: 0.049, val: 0.050 | iter time: 3007.67 ms (step)
Epoch 5 | iter 14150 step 3537 | loss train: 0.050, val: 0.050 | iter time: 2371.84 ms
Epoch 5 | iter 14200 step 3550 | loss train: 0.050, val: 0.050 | iter time: 3413.18 ms (step)
Epoch 5 | iter 14250 step 3562 | loss train: 0.051, val: 0.050 | iter time: 2242.92 ms
Epoch 5 | iter 14300 step 3575 | loss train: 0.051, val: 0.050 | iter time: 3243.12 ms (step)
Epoch 5 | iter 14350 step 3587 | loss train: 0.050, val: 0.050 | iter time: 2379.95 ms
Epoch 5 | iter 14400 step 3600 | loss train: 0.050, val: 0.050 | iter time: 3245.50 ms (step)
Epoch 5 | iter 14450 step 3612 | loss train: 0.050, val: 0.050 | iter time: 2269.20 ms
Epoch 5 | iter 14500 step 3625 | loss train: 0.050, val: 0.050 | iter time: 3450.97 ms (step)
Epoch 5 | iter 14550 step 3637 | loss train: 0.050, val: 0.050 | iter time: 2346.97 ms
Epoch 5 | iter 14600 step 3650 | loss train: 0.050, val: 0.050 | iter time: 3357.53 ms (step)
Epoch 5 | iter 14650 step 3662 | loss train: 0.050, val: 0.050 | iter time: 2303.56 ms
Epoch 5 | iter 14700 step 3675 | loss train: 0.049, val: 0.050 | iter time: 3101.20 ms (step)
Epoch 5 | iter 14750 step 3687 | loss train: 0.049, val: 0.050 | iter time: 2395.40 ms
Epoch 5 | iter 14800 step 3700 | loss train: 0.050, val: 0.050 | iter time: 3009.70 ms (step)
Epoch 5 | iter 14850 step 3712 | loss train: 0.050, val: 0.050 | iter time: 2338.89 ms
Epoch 5 | iter 14900 step 3725 | loss train: 0.050, val: 0.050 | iter time: 3351.05 ms (step)
Epoch 5 | iter 14950 step 3737 | loss train: 0.050, val: 0.050 | iter time: 2434.69 ms
Epoch 5 | iter 15000 step 3750 | loss train: 0.050, val: 0.050 | iter time: 3351.52 ms (step)
Epoch 5 | iter 15050 step 3762 | loss train: 0.049, val: 0.050 | iter time: 2195.24 ms
Epoch 5 | iter 15100 step 3775 | loss train: 0.049, val: 0.050 | iter time: 3319.66 ms (step)
Epoch 5 | iter 15150 step 3787 | loss train: 0.049, val: 0.050 | iter time: 2463.81 ms
Epoch 5 | iter 15200 step 3800 | loss train: 0.050, val: 0.050 | iter time: 3724.22 ms (step)
Epoch 5 | iter 15250 step 3812 | loss train: 0.049, val: 0.050 | iter time: 2342.99 ms
Epoch 5 | iter 15300 step 3825 | loss train: 0.051, val: 0.050 | iter time: 3412.41 ms (step)
Epoch 5 | iter 15350 step 3837 | loss train: 0.051, val: 0.050 | iter time: 2331.80 ms
Epoch 5 | iter 15400 step 3850 | loss train: 0.050, val: 0.050 | iter time: 3297.71 ms (step)
Epoch 5 | iter 15450 step 3862 | loss train: 0.051, val: 0.050 | iter time: 2234.98 ms
Epoch 5 | iter 15500 step 3875 | loss train: 0.051, val: 0.050 | iter time: 3176.07 ms (step)
Epoch 5 | iter 15550 step 3887 | loss train: 0.049, val: 0.050 | iter time: 2313.86 ms
Epoch 5 | iter 15600 step 3900 | loss train: 0.050, val: 0.050 | iter time: 3395.84 ms (step)
Epoch 5 | iter 15650 step 3912 | loss train: 0.050, val: 0.050 | iter time: 2290.49 ms
Epoch 5 | iter 15700 step 3925 | loss train: 0.050, val: 0.050 | iter time: 3246.88 ms (step)
Epoch 5 | iter 15750 step 3937 | loss train: 0.049, val: 0.050 | iter time: 2236.17 ms
Epoch 5 | iter 15800 step 3950 | loss train: 0.051, val: 0.050 | iter time: 3372.37 ms (step)
Epoch 5 | iter 15850 step 3962 | loss train: 0.049, val: 0.050 | iter time: 2291.61 ms
Epoch 5 | iter 15900 step 3975 | loss train: 0.050, val: 0.050 | iter time: 3416.69 ms (step)
Epoch 5 | iter 15950 step 3987 | loss train: 0.049, val: 0.050 | iter time: 2331.75 ms
Epoch 5 | iter 16000 step 4000 | loss train: 0.050, val: 0.050 | iter time: 3027.15 ms (step)
Epoch 5 | iter 16050 step 4012 | loss train: 0.050, val: 0.050 | iter time: 2116.38 ms
Epoch 5 | iter 16100 step 4025 | loss train: 0.050, val: 0.050 | iter time: 3224.53 ms (step)
Epoch 5 | iter 16150 step 4037 | loss train: 0.050, val: 0.050 | iter time: 2251.67 ms
Epoch 5 | iter 16200 step 4050 | loss train: 0.050, val: 0.050 | iter time: 3171.40 ms (step)
Epoch 5 | iter 16250 step 4062 | loss train: 0.051, val: 0.050 | iter time: 2228.41 ms
Epoch 5 | iter 16300 step 4075 | loss train: 0.050, val: 0.050 | iter time: 3037.06 ms (step)
Epoch 5 | iter 16350 step 4087 | loss train: 0.051, val: 0.050 | iter time: 2170.80 ms
Epoch 5 | iter 16400 step 4100 | loss train: 0.049, val: 0.050 | iter time: 3252.13 ms (step)
Epoch 5 | iter 16450 step 4112 | loss train: 0.049, val: 0.050 | iter time: 2218.48 ms
Epoch 5 | iter 16500 step 4125 | loss train: 0.050, val: 0.050 | iter time: 3150.34 ms (step)
Epoch 5 | iter 16550 step 4137 | loss train: 0.050, val: 0.050 | iter time: 2230.00 ms
Epoch 5 | iter 16600 step 4150 | loss train: 0.049, val: 0.050 | iter time: 3217.95 ms (step)
Epoch 5 | iter 16650 step 4162 | loss train: 0.051, val: 0.050 | iter time: 2232.21 ms
Epoch 5 | iter 16700 step 4175 | loss train: 0.050, val: 0.050 | iter time: 3011.74 ms (step)
Epoch 5 | iter 16750 step 4187 | loss train: 0.049, val: 0.050 | iter time: 2150.22 ms
Epoch 5 | iter 16800 step 4200 | loss train: 0.050, val: 0.050 | iter time: 3339.66 ms (step)
Epoch 5 | iter 16850 step 4212 | loss train: 0.050, val: 0.050 | iter time: 2574.59 ms
Epoch 5 | iter 16900 step 4225 | loss train: 0.051, val: 0.050 | iter time: 3361.14 ms (step)
Epoch 5 | iter 16950 step 4237 | loss train: 0.050, val: 0.050 | iter time: 2277.35 ms
Epoch 5 | iter 17000 step 4250 | loss train: 0.051, val: 0.050 | iter time: 3303.85 ms (step)
Epoch 6 | iter 17050 step 4262 | loss train: 0.050, val: 0.050 | iter time: 2236.75 ms
Epoch 6 | iter 17100 step 4275 | loss train: 0.050, val: 0.050 | iter time: 3230.68 ms (step)
Epoch 6 | iter 17150 step 4287 | loss train: 0.050, val: 0.050 | iter time: 2165.49 ms
Epoch 6 | iter 17200 step 4300 | loss train: 0.050, val: 0.050 | iter time: 3162.20 ms (step)
Epoch 6 | iter 17250 step 4312 | loss train: 0.050, val: 0.050 | iter time: 2284.54 ms
Epoch 6 | iter 17300 step 4325 | loss train: 0.050, val: 0.050 | iter time: 3336.32 ms (step)
Epoch 6 | iter 17350 step 4337 | loss train: 0.049, val: 0.050 | iter time: 2230.04 ms
Epoch 6 | iter 17400 step 4350 | loss train: 0.049, val: 0.050 | iter time: 3431.43 ms (step)
Epoch 6 | iter 17450 step 4362 | loss train: 0.050, val: 0.050 | iter time: 2276.44 ms
Epoch 6 | iter 17500 step 4375 | loss train: 0.050, val: 0.050 | iter time: 3377.78 ms (step)
Epoch 6 | iter 17550 step 4387 | loss train: 0.049, val: 0.050 | iter time: 2350.03 ms
Epoch 6 | iter 17600 step 4400 | loss train: 0.049, val: 0.050 | iter time: 3284.68 ms (step)
Epoch 6 | iter 17650 step 4412 | loss train: 0.049, val: 0.050 | iter time: 2281.67 ms
Epoch 6 | iter 17700 step 4425 | loss train: 0.050, val: 0.050 | iter time: 3447.33 ms (step)
Epoch 6 | iter 17750 step 4437 | loss train: 0.050, val: 0.050 | iter time: 2278.20 ms
Epoch 6 | iter 17800 step 4450 | loss train: 0.049, val: 0.050 | iter time: 3430.68 ms (step)
Epoch 6 | iter 17850 step 4462 | loss train: 0.049, val: 0.050 | iter time: 2168.86 ms
Epoch 6 | iter 17900 step 4475 | loss train: 0.049, val: 0.050 | iter time: 3549.12 ms (step)
Epoch 6 | iter 17950 step 4487 | loss train: 0.050, val: 0.050 | iter time: 2199.36 ms
Epoch 6 | iter 18000 step 4500 | loss train: 0.050, val: 0.050 | iter time: 3392.28 ms (step)
Epoch 6 | iter 18050 step 4512 | loss train: 0.050, val: 0.050 | iter time: 2377.01 ms
Epoch 6 | iter 18100 step 4525 | loss train: 0.049, val: 0.050 | iter time: 3219.17 ms (step)
Epoch 6 | iter 18150 step 4537 | loss train: 0.050, val: 0.050 | iter time: 2254.21 ms
Epoch 6 | iter 18200 step 4550 | loss train: 0.050, val: 0.050 | iter time: 3559.25 ms (step)
Epoch 6 | iter 18250 step 4562 | loss train: 0.050, val: 0.050 | iter time: 2257.91 ms
Epoch 6 | iter 18300 step 4575 | loss train: 0.050, val: 0.050 | iter time: 3079.65 ms (step)
Epoch 6 | iter 18350 step 4587 | loss train: 0.049, val: 0.050 | iter time: 2495.61 ms
Epoch 6 | iter 18400 step 4600 | loss train: 0.049, val: 0.050 | iter time: 3438.98 ms (step)
Epoch 6 | iter 18450 step 4612 | loss train: 0.050, val: 0.050 | iter time: 2191.05 ms
Epoch 6 | iter 18500 step 4625 | loss train: 0.049, val: 0.050 | iter time: 3373.74 ms (step)
Epoch 6 | iter 18550 step 4637 | loss train: 0.050, val: 0.050 | iter time: 2315.92 ms
Epoch 6 | iter 18600 step 4650 | loss train: 0.049, val: 0.050 | iter time: 3346.98 ms (step)
Epoch 6 | iter 18650 step 4662 | loss train: 0.049, val: 0.050 | iter time: 2302.04 ms
Epoch 6 | iter 18700 step 4675 | loss train: 0.050, val: 0.050 | iter time: 3335.34 ms (step)
Epoch 6 | iter 18750 step 4687 | loss train: 0.050, val: 0.050 | iter time: 2373.61 ms
Epoch 6 | iter 18800 step 4700 | loss train: 0.050, val: 0.050 | iter time: 3551.85 ms (step)
Epoch 6 | iter 18850 step 4712 | loss train: 0.049, val: 0.050 | iter time: 2379.90 ms
Epoch 6 | iter 18900 step 4725 | loss train: 0.049, val: 0.050 | iter time: 3432.18 ms (step)
Epoch 6 | iter 18950 step 4737 | loss train: 0.049, val: 0.050 | iter time: 2254.21 ms
Epoch 6 | iter 19000 step 4750 | loss train: 0.049, val: 0.050 | iter time: 3493.59 ms (step)
Epoch 6 | iter 19050 step 4762 | loss train: 0.049, val: 0.050 | iter time: 2178.38 ms
Epoch 6 | iter 19100 step 4775 | loss train: 0.050, val: 0.050 | iter time: 3482.20 ms (step)
Epoch 6 | iter 19150 step 4787 | loss train: 0.050, val: 0.050 | iter time: 2313.26 ms
Epoch 6 | iter 19200 step 4800 | loss train: 0.050, val: 0.050 | iter time: 3284.46 ms (step)
Epoch 6 | iter 19250 step 4812 | loss train: 0.049, val: 0.050 | iter time: 2327.01 ms
Epoch 6 | iter 19300 step 4825 | loss train: 0.050, val: 0.050 | iter time: 3183.47 ms (step)
Epoch 6 | iter 19350 step 4837 | loss train: 0.049, val: 0.050 | iter time: 2426.63 ms
Epoch 6 | iter 19400 step 4850 | loss train: 0.050, val: 0.050 | iter time: 3296.76 ms (step)
Epoch 6 | iter 19450 step 4862 | loss train: 0.050, val: 0.050 | iter time: 2273.77 ms
Epoch 6 | iter 19500 step 4875 | loss train: 0.050, val: 0.050 | iter time: 3241.11 ms (step)
Epoch 6 | iter 19550 step 4887 | loss train: 0.050, val: 0.050 | iter time: 2270.47 ms
Epoch 6 | iter 19600 step 4900 | loss train: 0.049, val: 0.050 | iter time: 3390.67 ms (step)
Epoch 6 | iter 19650 step 4912 | loss train: 0.050, val: 0.050 | iter time: 2294.88 ms
Epoch 6 | iter 19700 step 4925 | loss train: 0.050, val: 0.050 | iter time: 3475.44 ms (step)
Epoch 6 | iter 19750 step 4937 | loss train: 0.049, val: 0.050 | iter time: 2339.49 ms
Epoch 6 | iter 19800 step 4950 | loss train: 0.050, val: 0.050 | iter time: 3105.47 ms (step)
Epoch 6 | iter 19850 step 4962 | loss train: 0.049, val: 0.050 | iter time: 2234.79 ms
Epoch 6 | iter 19900 step 4975 | loss train: 0.049, val: 0.050 | iter time: 3288.09 ms (step)
Epoch 6 | iter 19950 step 4987 | loss train: 0.050, val: 0.050 | iter time: 2282.52 ms
Epoch 6 | iter 20000 step 5000 | loss train: 0.050, val: 0.050 | iter time: 3337.56 ms (step)
Epoch 6 | iter 20050 step 5012 | loss train: 0.050, val: 0.050 | iter time: 2294.05 ms
Epoch 6 | iter 20100 step 5025 | loss train: 0.050, val: 0.050 | iter time: 3851.10 ms (step)
Epoch 6 | iter 20150 step 5037 | loss train: 0.050, val: 0.050 | iter time: 2376.55 ms
Epoch 6 | iter 20200 step 5050 | loss train: 0.051, val: 0.050 | iter time: 3459.54 ms (step)
Epoch 6 | iter 20250 step 5062 | loss train: 0.050, val: 0.050 | iter time: 2256.39 ms
Epoch 6 | iter 20300 step 5075 | loss train: 0.049, val: 0.050 | iter time: 3230.38 ms (step)
Epoch 6 | iter 20350 step 5087 | loss train: 0.050, val: 0.050 | iter time: 2444.02 ms
Epoch 6 | iter 20400 step 5100 | loss train: 0.049, val: 0.050 | iter time: 3390.38 ms (step)
Epoch 7 | iter 20450 step 5112 | loss train: 0.049, val: 0.050 | iter time: 2326.39 ms
Epoch 7 | iter 20500 step 5125 | loss train: 0.049, val: 0.050 | iter time: 3242.57 ms (step)
Epoch 7 | iter 20550 step 5137 | loss train: 0.048, val: 0.050 | iter time: 2429.52 ms
Epoch 7 | iter 20600 step 5150 | loss train: 0.049, val: 0.050 | iter time: 3539.37 ms (step)
Epoch 7 | iter 20650 step 5162 | loss train: 0.050, val: 0.050 | iter time: 2342.14 ms
Epoch 7 | iter 20700 step 5175 | loss train: 0.049, val: 0.050 | iter time: 3705.84 ms (step)
Epoch 7 | iter 20750 step 5187 | loss train: 0.049, val: 0.050 | iter time: 2264.37 ms
Epoch 7 | iter 20800 step 5200 | loss train: 0.050, val: 0.050 | iter time: 3045.30 ms (step)
