Epoch 1 | iter 50 step 12 | loss train: 1.969, val: 1.970 | iter time: 2178.19 ms
Epoch 8 | iter 13650 step 3412 | loss train: 0.049, val: 0.050 | iter time: 2154.81 ms
Epoch 8 | iter 13700 step 3425 | loss train: 0.050, val: 0.050 | iter time: 3332.21 ms (step)
Epoch 8 | iter 13750 step 3437 | loss train: 0.049, val: 0.050 | iter time: 2344.74 ms
Epoch 8 | iter 13800 step 3450 | loss train: 0.049, val: 0.050 | iter time: 3115.20 ms (step)
Epoch 8 | iter 13850 step 3462 | loss train: 0.049, val: 0.050 | iter time: 2422.26 ms
Epoch 8 | iter 13900 step 3475 | loss train: 0.047, val: 0.050 | iter time: 3431.36 ms (step)
Epoch 8 | iter 13950 step 3487 | loss train: 0.048, val: 0.050 | iter time: 2256.61 ms
Epoch 8 | iter 14000 step 3500 | loss train: 0.049, val: 0.050 | iter time: 3337.69 ms (step)
Epoch 8 | iter 14050 step 3512 | loss train: 0.048, val: 0.050 | iter time: 2231.69 ms
Epoch 8 | iter 14100 step 3525 | loss train: 0.047, val: 0.050 | iter time: 3368.63 ms (step)
Epoch 8 | iter 14150 step 3537 | loss train: 0.048, val: 0.050 | iter time: 2204.87 ms
Epoch 8 | iter 14200 step 3550 | loss train: 0.047, val: 0.050 | iter time: 3468.39 ms (step)
Epoch 8 | iter 14250 step 3562 | loss train: 0.048, val: 0.050 | iter time: 2357.40 ms
Epoch 8 | iter 14300 step 3575 | loss train: 0.048, val: 0.050 | iter time: 3352.65 ms (step)
Epoch 8 | iter 14350 step 3587 | loss train: 0.049, val: 0.050 | iter time: 2147.89 ms
Epoch 8 | iter 14400 step 3600 | loss train: 0.050, val: 0.050 | iter time: 3082.77 ms (step)
Epoch 8 | iter 14450 step 3612 | loss train: 0.049, val: 0.049 | iter time: 2307.06 ms
Epoch 8 | iter 14500 step 3625 | loss train: 0.048, val: 0.049 | iter time: 3036.42 ms (step)
Epoch 8 | iter 14550 step 3637 | loss train: 0.049, val: 0.049 | iter time: 2288.34 ms
Epoch 8 | iter 14600 step 3650 | loss train: 0.048, val: 0.049 | iter time: 3310.02 ms (step)
Epoch 8 | iter 14650 step 3662 | loss train: 0.049, val: 0.049 | iter time: 2340.22 ms
Epoch 8 | iter 14700 step 3675 | loss train: 0.049, val: 0.049 | iter time: 3121.61 ms (step)
Epoch 8 | iter 14750 step 3687 | loss train: 0.049, val: 0.049 | iter time: 2246.96 ms
Epoch 8 | iter 14800 step 3700 | loss train: 0.049, val: 0.049 | iter time: 3359.38 ms (step)
Epoch 8 | iter 14850 step 3712 | loss train: 0.048, val: 0.049 | iter time: 2462.35 ms
Epoch 9 | iter 14900 step 3725 | loss train: 0.049, val: 0.049 | iter time: 3504.89 ms (step)
Epoch 9 | iter 14950 step 3737 | loss train: 0.048, val: 0.049 | iter time: 2402.99 ms
Epoch 9 | iter 15000 step 3750 | loss train: 0.048, val: 0.049 | iter time: 3406.46 ms (step)
Epoch 9 | iter 15050 step 3762 | loss train: 0.048, val: 0.049 | iter time: 2297.46 ms
Epoch 9 | iter 15100 step 3775 | loss train: 0.048, val: 0.049 | iter time: 3242.39 ms (step)
Epoch 9 | iter 15150 step 3787 | loss train: 0.049, val: 0.049 | iter time: 2305.36 ms
Epoch 9 | iter 15200 step 3800 | loss train: 0.047, val: 0.049 | iter time: 3449.74 ms (step)
Epoch 9 | iter 15250 step 3812 | loss train: 0.048, val: 0.050 | iter time: 2131.33 ms
Epoch 9 | iter 15300 step 3825 | loss train: 0.049, val: 0.050 | iter time: 3360.23 ms (step)
Epoch 9 | iter 15350 step 3837 | loss train: 0.048, val: 0.050 | iter time: 2120.00 ms
Epoch 9 | iter 15400 step 3850 | loss train: 0.047, val: 0.050 | iter time: 3529.27 ms (step)
Epoch 9 | iter 15450 step 3862 | loss train: 0.048, val: 0.050 | iter time: 2323.09 ms
Epoch 9 | iter 15500 step 3875 | loss train: 0.048, val: 0.050 | iter time: 3515.28 ms (step)
Epoch 9 | iter 15550 step 3887 | loss train: 0.049, val: 0.050 | iter time: 2222.47 ms
Epoch 9 | iter 15600 step 3900 | loss train: 0.047, val: 0.050 | iter time: 3185.28 ms (step)
Epoch 9 | iter 15650 step 3912 | loss train: 0.049, val: 0.050 | iter time: 2188.25 ms
Epoch 9 | iter 15700 step 3925 | loss train: 0.047, val: 0.050 | iter time: 3312.52 ms (step)
Epoch 9 | iter 15750 step 3937 | loss train: 0.049, val: 0.050 | iter time: 2141.75 ms
Epoch 9 | iter 15800 step 3950 | loss train: 0.048, val: 0.050 | iter time: 3386.93 ms (step)
Epoch 9 | iter 15850 step 3962 | loss train: 0.048, val: 0.050 | iter time: 2222.31 ms
Epoch 9 | iter 15900 step 3975 | loss train: 0.048, val: 0.050 | iter time: 3496.98 ms (step)
Epoch 9 | iter 15950 step 3987 | loss train: 0.048, val: 0.050 | iter time: 2257.63 ms
Epoch 9 | iter 16000 step 4000 | loss train: 0.048, val: 0.050 | iter time: 3331.80 ms (step)
Epoch 9 | iter 16050 step 4012 | loss train: 0.048, val: 0.050 | iter time: 2122.40 ms
Epoch 9 | iter 16100 step 4025 | loss train: 0.049, val: 0.050 | iter time: 3134.70 ms (step)
Epoch 9 | iter 16150 step 4037 | loss train: 0.048, val: 0.050 | iter time: 2248.92 ms
Epoch 9 | iter 16200 step 4050 | loss train: 0.049, val: 0.050 | iter time: 3240.13 ms (step)
Epoch 9 | iter 16250 step 4062 | loss train: 0.049, val: 0.050 | iter time: 2212.84 ms
Epoch 9 | iter 16300 step 4075 | loss train: 0.048, val: 0.050 | iter time: 3151.30 ms (step)
Epoch 9 | iter 16350 step 4087 | loss train: 0.048, val: 0.050 | iter time: 2125.98 ms
Epoch 9 | iter 16400 step 4100 | loss train: 0.048, val: 0.050 | iter time: 3329.48 ms (step)
Epoch 9 | iter 16450 step 4112 | loss train: 0.047, val: 0.050 | iter time: 2136.75 ms
Epoch 9 | iter 16500 step 4125 | loss train: 0.048, val: 0.050 | iter time: 3272.00 ms (step)
Epoch 9 | iter 16550 step 4137 | loss train: 0.048, val: 0.050 | iter time: 2325.07 ms
Epoch 9 | iter 16600 step 4150 | loss train: 0.048, val: 0.050 | iter time: 3483.92 ms (step)
Epoch 9 | iter 16650 step 4162 | loss train: 0.048, val: 0.050 | iter time: 2270.29 ms
Epoch 9 | iter 16700 step 4175 | loss train: 0.048, val: 0.050 | iter time: 3068.21 ms (step)
Epoch 10 | iter 16750 step 4187 | loss train: 0.047, val: 0.050 | iter time: 2312.46 ms
Epoch 10 | iter 16800 step 4200 | loss train: 0.049, val: 0.050 | iter time: 3226.51 ms (step)
Epoch 10 | iter 16850 step 4212 | loss train: 0.048, val: 0.050 | iter time: 2243.55 ms
Epoch 10 | iter 16900 step 4225 | loss train: 0.048, val: 0.050 | iter time: 3475.70 ms (step)
Epoch 10 | iter 16950 step 4237 | loss train: 0.048, val: 0.050 | iter time: 2266.13 ms
Epoch 10 | iter 17000 step 4250 | loss train: 0.048, val: 0.050 | iter time: 3286.18 ms (step)
Epoch 10 | iter 17050 step 4262 | loss train: 0.048, val: 0.050 | iter time: 2163.40 ms
Epoch 10 | iter 17100 step 4275 | loss train: 0.048, val: 0.050 | iter time: 3489.95 ms (step)
Epoch 10 | iter 17150 step 4287 | loss train: 0.048, val: 0.050 | iter time: 2251.67 ms
Epoch 10 | iter 17200 step 4300 | loss train: 0.048, val: 0.050 | iter time: 3200.82 ms (step)
Epoch 10 | iter 17250 step 4312 | loss train: 0.048, val: 0.050 | iter time: 2192.06 ms
Epoch 10 | iter 17300 step 4325 | loss train: 0.047, val: 0.050 | iter time: 3341.79 ms (step)
Epoch 10 | iter 17350 step 4337 | loss train: 0.048, val: 0.050 | iter time: 2324.45 ms
Epoch 10 | iter 17400 step 4350 | loss train: 0.048, val: 0.050 | iter time: 3415.06 ms (step)
Epoch 10 | iter 17450 step 4362 | loss train: 0.049, val: 0.050 | iter time: 2116.19 ms
Epoch 10 | iter 17500 step 4375 | loss train: 0.048, val: 0.050 | iter time: 3426.99 ms (step)
Epoch 10 | iter 17550 step 4387 | loss train: 0.048, val: 0.050 | iter time: 2308.55 ms
Epoch 10 | iter 17600 step 4400 | loss train: 0.048, val: 0.050 | iter time: 3347.57 ms (step)
Epoch 10 | iter 17650 step 4412 | loss train: 0.049, val: 0.050 | iter time: 2283.79 ms
Epoch 10 | iter 17700 step 4425 | loss train: 0.049, val: 0.050 | iter time: 3350.20 ms (step)
Epoch 10 | iter 17750 step 4437 | loss train: 0.048, val: 0.050 | iter time: 2325.39 ms
Epoch 10 | iter 17800 step 4450 | loss train: 0.047, val: 0.050 | iter time: 3174.19 ms (step)
Epoch 10 | iter 17850 step 4462 | loss train: 0.048, val: 0.050 | iter time: 2102.77 ms
Epoch 10 | iter 17900 step 4475 | loss train: 0.048, val: 0.050 | iter time: 3443.46 ms (step)
Epoch 10 | iter 17950 step 4487 | loss train: 0.048, val: 0.050 | iter time: 2369.19 ms
Epoch 10 | iter 18000 step 4500 | loss train: 0.048, val: 0.050 | iter time: 3168.26 ms (step)
Epoch 10 | iter 18050 step 4512 | loss train: 0.048, val: 0.050 | iter time: 2231.77 ms
Epoch 10 | iter 18100 step 4525 | loss train: 0.048, val: 0.050 | iter time: 3245.44 ms (step)
Epoch 10 | iter 18150 step 4537 | loss train: 0.048, val: 0.050 | iter time: 2337.33 ms
Epoch 10 | iter 18200 step 4550 | loss train: 0.048, val: 0.050 | iter time: 2897.44 ms (step)
Epoch 10 | iter 18250 step 4562 | loss train: 0.049, val: 0.050 | iter time: 2097.45 ms
Epoch 10 | iter 18300 step 4575 | loss train: 0.047, val: 0.050 | iter time: 3400.26 ms (step)
Epoch 10 | iter 18350 step 4587 | loss train: 0.049, val: 0.050 | iter time: 2282.71 ms
Epoch 10 | iter 18400 step 4600 | loss train: 0.048, val: 0.050 | iter time: 3364.08 ms (step)
Epoch 10 | iter 18450 step 4612 | loss train: 0.048, val: 0.050 | iter time: 2246.48 ms
Epoch 10 | iter 18500 step 4625 | loss train: 0.047, val: 0.050 | iter time: 3157.44 ms (step)
Epoch 10 | iter 18550 step 4637 | loss train: 0.048, val: 0.050 | iter time: 2114.57 ms
Epoch 11 | iter 18600 step 4650 | loss train: 0.047, val: 0.050 | iter time: 3444.95 ms (step)
Epoch 11 | iter 18650 step 4662 | loss train: 0.046, val: 0.050 | iter time: 2116.43 ms
Epoch 11 | iter 18700 step 4675 | loss train: 0.048, val: 0.050 | iter time: 3126.63 ms (step)
Epoch 11 | iter 18750 step 4687 | loss train: 0.047, val: 0.050 | iter time: 2206.50 ms
Epoch 11 | iter 18800 step 4700 | loss train: 0.047, val: 0.050 | iter time: 3209.48 ms (step)
Epoch 11 | iter 18850 step 4712 | loss train: 0.048, val: 0.050 | iter time: 2244.43 ms
Epoch 11 | iter 18900 step 4725 | loss train: 0.049, val: 0.050 | iter time: 3109.81 ms (step)
Epoch 11 | iter 18950 step 4737 | loss train: 0.047, val: 0.050 | iter time: 2298.61 ms
Epoch 11 | iter 19000 step 4750 | loss train: 0.047, val: 0.050 | iter time: 3365.19 ms (step)
Epoch 11 | iter 19050 step 4762 | loss train: 0.047, val: 0.050 | iter time: 2371.36 ms
Epoch 11 | iter 19100 step 4775 | loss train: 0.048, val: 0.050 | iter time: 3374.01 ms (step)
Epoch 11 | iter 19150 step 4787 | loss train: 0.048, val: 0.050 | iter time: 2217.81 ms
Epoch 11 | iter 19200 step 4800 | loss train: 0.048, val: 0.050 | iter time: 3700.37 ms (step)
Epoch 11 | iter 19250 step 4812 | loss train: 0.047, val: 0.050 | iter time: 2367.15 ms
Epoch 11 | iter 19300 step 4825 | loss train: 0.048, val: 0.050 | iter time: 3318.61 ms (step)
Epoch 11 | iter 19350 step 4837 | loss train: 0.047, val: 0.050 | iter time: 2251.06 ms
Epoch 11 | iter 19400 step 4850 | loss train: 0.047, val: 0.050 | iter time: 3322.22 ms (step)
Epoch 11 | iter 19450 step 4862 | loss train: 0.047, val: 0.050 | iter time: 2106.05 ms
Epoch 11 | iter 19500 step 4875 | loss train: 0.048, val: 0.050 | iter time: 3147.72 ms (step)
Epoch 11 | iter 19550 step 4887 | loss train: 0.047, val: 0.050 | iter time: 2224.35 ms
Epoch 11 | iter 19600 step 4900 | loss train: 0.047, val: 0.050 | iter time: 3498.01 ms (step)
Epoch 11 | iter 19650 step 4912 | loss train: 0.047, val: 0.050 | iter time: 2307.01 ms
Epoch 11 | iter 19700 step 4925 | loss train: 0.047, val: 0.050 | iter time: 3242.28 ms (step)
Epoch 11 | iter 19750 step 4937 | loss train: 0.046, val: 0.050 | iter time: 2267.73 ms
Epoch 11 | iter 19800 step 4950 | loss train: 0.047, val: 0.050 | iter time: 3298.39 ms (step)
Epoch 11 | iter 19850 step 4962 | loss train: 0.047, val: 0.050 | iter time: 2264.05 ms
Epoch 11 | iter 19900 step 4975 | loss train: 0.048, val: 0.050 | iter time: 3152.19 ms (step)
Epoch 11 | iter 19950 step 4987 | loss train: 0.048, val: 0.050 | iter time: 2165.59 ms
Epoch 11 | iter 20000 step 5000 | loss train: 0.046, val: 0.050 | iter time: 3189.14 ms (step)
Epoch 11 | iter 20050 step 5012 | loss train: 0.048, val: 0.050 | iter time: 2304.35 ms
Epoch 11 | iter 20100 step 5025 | loss train: 0.047, val: 0.050 | iter time: 3105.25 ms (step)
Epoch 11 | iter 20150 step 5037 | loss train: 0.047, val: 0.050 | iter time: 2114.68 ms
Epoch 11 | iter 20200 step 5050 | loss train: 0.047, val: 0.050 | iter time: 3020.17 ms (step)
Epoch 11 | iter 20250 step 5062 | loss train: 0.047, val: 0.050 | iter time: 2315.84 ms
Epoch 11 | iter 20300 step 5075 | loss train: 0.047, val: 0.050 | iter time: 3254.57 ms (step)
Epoch 11 | iter 20350 step 5087 | loss train: 0.048, val: 0.050 | iter time: 2138.77 ms
Epoch 11 | iter 20400 step 5100 | loss train: 0.047, val: 0.050 | iter time: 2980.60 ms (step)
Epoch 12 | iter 20450 step 5112 | loss train: 0.046, val: 0.050 | iter time: 2110.64 ms
Epoch 12 | iter 20500 step 5125 | loss train: 0.046, val: 0.050 | iter time: 3261.47 ms (step)
Epoch 12 | iter 20550 step 5137 | loss train: 0.046, val: 0.050 | iter time: 2157.30 ms
Epoch 12 | iter 20600 step 5150 | loss train: 0.047, val: 0.050 | iter time: 3156.71 ms (step)
Epoch 12 | iter 20650 step 5162 | loss train: 0.045, val: 0.050 | iter time: 2171.05 ms
Epoch 12 | iter 20700 step 5175 | loss train: 0.047, val: 0.050 | iter time: 3484.93 ms (step)
Epoch 12 | iter 20750 step 5187 | loss train: 0.047, val: 0.050 | iter time: 2285.25 ms
Epoch 12 | iter 20800 step 5200 | loss train: 0.046, val: 0.050 | iter time: 3347.87 ms (step)
